id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
47725606,One Bedroom Executive,12662921,Quartermile,,Meadows and Southside,55.94427,-3.19316,Entire home/apt,238,2,8,2022-10-18,0.36,7,357,5,
49035024,Amazing Apartment in the heart of the city centre,6730706,Alexander,,Tollcross,55.9443,-3.20427,Entire home/apt,140,2,123,2022-12-04,6.52,1,30,82,
49035897,large double bedroom with Arthur Seat view,78225033,Dorota,,Meadowbank and Abbeyhill North,55.95738,-3.15994,Private room,75,1,67,2022-12-03,3.66,1,303,39,
49046310,"Modern, stylish 3 bedroom flat in Edinburgh",198777367,Rami,,Granton West and Salvesen,55.97703,-3.25249,Entire home/apt,226,21,4,2022-12-08,0.97,2,90,4,
49051161,"Entire 4Bed&4Bath, Manhattan style, stunning spaci",85253557,Rachel,,North Leith and Newhaven,55.97486,-3.18462,Entire home/apt,1146,3,9,2022-12-04,0.60,5,318,7,
49057076,Whole house with stunning beach and sea views,162112865,Fiona,,Joppa,55.94891,-3.09361,Entire home/apt,203,4,6,2022-08-07,0.35,1,0,2,
49121840,Gorgeous Studio at the Heart of Edinburgh Old Town,344268039,Rentir,,"Old Town, Princes Street and Leith Street",55.94905,-3.19447,Entire home/apt,111,2,72,2022-11-30,4.29,36,69,45,
47725607,Two Bedroom Deluxe,12662921,Quartermile,,Meadows and Southside,55.94398,-3.19093,Entire home/apt,342,2,2,2022-11-14,0.30,7,331,2,
47725608,Two Bedroom Executive,12662921,Quartermile,,Meadows and Southside,55.94389,-3.19764,Entire home/apt,392,2,16,2022-11-09,1.11,7,351,15,
47729068,A stunning central 120sqm Georgian 1-bed flat.,11594384,Charles,,Deans Village,55.94977665282888,-3.2129861582664465,Entire home/apt,265,4,0,,,1,0,0,
47729318,2 Person Twin Bell Tent,27210189,Edinburgh Festival Camping,,"Ratho, Ingliston and Gogar",55.94025,-3.36761,Private room,95,1,0,,,3,0,0,
47899990,Three Bedroom Executive,12662921,Quartermile,,Meadows and Southside,55.94451,-3.19305,Entire home/apt,514,3,12,2022-12-11,1.61,7,347,12,
49122286,"Lovely Studio In Unique Edinburgh Area, Old Town",344268039,Rentir,,"Old Town, Princes Street and Leith Street",55.94904,-3.19485,Entire home/apt,127,4,30,2022-12-03,2.51,36,60,30,
49267385,⭐amazing apartments: Thistle St near Princes St⭐,89866174,David,,New Town West,55.95458,-3.2008,Entire home/apt,78,2,28,2022-11-02,1.54,14,10,18,
49269300,City centre flat next to Holyrood Park,1614797,Amy,,"Canongate, Southside and Dumbiedykes",55.94293,-3.17951,Entire home/apt,107,2,24,2022-12-12,1.34,1,226,19,
49122827,Sumptuous 2BR Apt Next To Edinburgh Castle!,344268039,Rentir,,"Old Town, Princes Street and Leith Street",55.950005,-3.193351,Entire home/apt,287,2,77,2022-12-01,4.78,36,160,57,
49123549,"Modern 3 Bedroom Apartment, West End",344268039,Rentir,,Deans Village,55.95112,-3.21106,Entire home/apt,191,2,83,2022-11-04,4.45,36,304,43,
48008371,Romantic Georgian Apartment in Edinburgh New Town,364678915,Mark,,Hillside and Calton Hill,55.95591,-3.17317,Entire home/apt,112,2,56,2022-12-12,2.98,2,180,37,
48008406,Johnston Apartment by The National Trust Scotland,386997569,National Trust Scotland,,"Old Town, Princes Street and Leith Street",55.949448,-3.193669,Entire home/apt,141,2,76,2022-12-13,4.12,1,214,50,
48050763,ALTIDO Elegant 2-BR Flat near Royal Botanic Garden,37563463,Altido,,Comely Bank,55.95779,-3.21832,Entire home/apt,172,1,4,2021-12-22,0.18,151,0,1,
48066082,Two Bedroom Apartment,66436813,Fredrick,,Craigmillar,55.93251,-3.14463,Entire home/apt,55,2,2,2021-06-07,0.11,3,0,0,
49125323,Edlets Abbeyhill Apartment,21906467,Alison,,Meadowbank and Abbeyhill North,55.95819,-3.17177,Entire home/apt,350,2,0,,,37,362,0,
49272107,Stunning Edinburgh 1820s stables converted room,399251205,Dannii,,"Ratho, Ingliston and Gogar",55.923721,-3.365375,Private room,114,2,24,2022-11-20,2.46,4,147,24,
49140202,Large 1 Bedroom Ground Floor Victorian Flat,106938639,Christopher,,Comely Bank,55.95464,-3.21722,Entire home/apt,119,6,3,2022-08-12,0.65,1,10,3,
49140682,Cheery cute central Edinburgh flat,188562176,Morag,,Abbeyhill,55.956841,-3.166597,Entire home/apt,110,2,7,2021-08-25,0.36,1,0,0,
49167788,Sunny & spacious 2BD - The Royal Mile!,396597010,Choudhary,,"Old Town, Princes Street and Leith Street",55.952,-3.18405,Entire home/apt,115,2,4,2021-06-26,0.21,1,10,0,
48135667,One bedroom Websters Land Flat - Grassmarket,467103664,Shepard,,"Old Town, Princes Street and Leith Street",55.94649,-3.19981,Entire home/apt,70,2,72,2022-12-08,4.52,1,15,55,
49171869,Stylish 2 bed appartment in the Pleasance,40013762,Nina,,"Canongate, Southside and Dumbiedykes",55.94698,-3.18118,Entire home/apt,125,5,1,2021-09-30,0.07,6,0,0,
49281960,Entire Flat In The West End,66012977,Teresa,,Tollcross,55.94734,-3.21326,Entire home/apt,65,2,50,2022-09-07,2.65,1,4,35,
49174941,Tour Scotland in Betty Blue,196000819,Graeme,,Marchmont East and Sciennes,55.93944,-3.18453,Entire home/apt,86,5,7,2022-09-17,1.00,2,179,7,
48178749,"Huge, stunning ground floor garden maisonette!",180868168,David,,West Pilton,55.97255,-3.25051,Entire home/apt,48,180,0,,,1,203,0,
49186285,GuestReady - 1BR Castle View Home on Quiet Street,402191311,GuestReady,,Tollcross,55.94782,-3.20489,Entire home/apt,58,2,23,2022-10-22,1.16,25,29,10,
49186443,"Home by The Meadows, close to City Centre",395378425,Karen,,Marchmont West,55.9391,-3.19571,Entire home/apt,185,2,56,2022-11-18,2.98,1,89,27,
49201699,Top Floor Flat with Views of the City,79466956,Siobhan,,Bonnington,55.97306,-3.18341,Entire home/apt,100,3,28,2022-10-30,1.71,1,0,21,
49204449,"GuestReady - Revamped 2BR Flat in Newington, near Uni of Edinburgh",402191311,GuestReady,,"Canongate, Southside and Dumbiedykes",55.94391,-3.1793,Entire home/apt,77,2,11,2021-09-05,0.59,25,0,0,
48189608,"Edinburgh New Town, Townhouse With Private Garden",344268039,Rentir,,New Town West,55.95575,-3.20496,Entire home/apt,356,2,48,2022-12-04,2.27,36,294,20,
48192708,Castle Street Apartment,2636321,John,,Deans Village,55.95191,-3.20249,Entire home/apt,363,3,29,2022-11-13,1.62,4,83,24,
49299761,Amazing Location! Cosy 1-bed Apt by the Edinburgh Castle!,37563463,Altido,,"Old Town, Princes Street and Leith Street",55.94813,-3.19544,Entire home/apt,105,2,22,2022-11-25,1.16,151,251,12,
48249739,Entire cosy apartment on The Royal Mile,12158348,Christine,,"Canongate, Southside and Dumbiedykes",55.951679,-3.178764,Entire home/apt,112,2,112,2022-12-09,5.86,1,52,76,
48254453,Stylish 3 bed  2 bath Meadows main door garden apt,43598150,Jane,,Marchmont East and Sciennes,55.93898,-3.192196,Entire home/apt,260,2,55,2022-12-06,3.48,1,36,42,
49205084,Two bedroom home to rent in Edinburgh,75206738,Silvana,,Granton West and Salvesen,55.97516,-3.24119,Entire home/apt,179,2,65,2022-11-28,3.31,2,159,40,
49206663,Ultra Modern Basement Apartment by Broughton St,11362736,Sonia,,New Town East and Gayfield,55.95832,-3.18648,Entire home/apt,108,1,18,2022-10-25,0.96,16,365,8,
49315672,Bright a spacious Georgian bedroom,275247199,Katrina,,Willowbrae and Duddingston Village,55.95436,-3.14927,Private room,10,5,12,2022-08-11,0.61,1,0,4,
49212452,"Entire, luxury unique/ boutique Citadel apartment",85253557,Rachel,,Western Harbour and Leith Docks,55.97824,-3.17618,Entire home/apt,540,3,14,2022-11-20,0.88,5,346,13,
49221368,Brand New Modern Studio Apartment Close to Old Town,389769083,Dundee,,Dalry and Fountainbridge,55.94062,-3.22071,Entire home/apt,75,2,7,2021-08-28,0.42,3,0,0,
49221382,Premium Studio Apartment close to Old Town,389769083,Dundee,,Polwarth,55.93902,-3.21896,Entire home/apt,79,2,0,,,3,0,0,
48276618,Modern Studio Next To Edinburgh Castle,344268039,Rentir,,"Old Town, Princes Street and Leith Street",55.9486,-3.19458,Entire home/apt,119,2,67,2022-12-03,3.23,36,64,52,
48277038,Refurbished Studio Next To The Royal Mile,344268039,Rentir,,"Old Town, Princes Street and Leith Street",55.9491,-3.19284,Entire home/apt,119,3,89,2022-11-13,4.41,36,72,53,
48292370,Thirlestane Apartment (UK32877),222202509,"Cottages,Com",,Marchmont West,55.93565368652344,-3.1953189373016357,Entire home/apt,468,1,9,2022-11-14,0.56,23,250,8,
49320443,Cosy Room in Trendy Leith,73900995,Maria,,North Leith and Newhaven,55.97691,-3.179884,Private room,30,1,3,2022-04-21,0.35,1,0,3,
48295134,Brand New Luxury Edinburgh Beach Apartment,41955855,Julie,,Portobello,55.95383,-3.11517,Entire home/apt,50,1,29,2022-12-11,4.31,1,286,29,
48298338,Bright and Stylish Central Edinburgh Flat,236151222,Andrew,,Marchmont East and Sciennes,55.93913,-3.18407,Entire home/apt,157,2,38,2022-12-11,1.97,1,66,28,
48304572,Central Apartment,434904978,Piotr,,"Canongate, Southside and Dumbiedykes",55.94693,-3.18028,Entire home/apt,110,1,95,2022-11-27,4.79,7,33,61,
